32.63,9.33,27.8,10
32.83,9.34,27.8,10
33.04,9.36,27.8,10
33.24,9.37,27.8,10
33.45,9.46,27.8,10
33.65,9.51,27.8,10
33.86,9.61,27.8,10
34.06,9.65,27.8,10
34.27,9.69,27.8,10
34.47,9.74,27.8,10
34.68,9.75,27.8,10
34.88,9.84,27.8,10
35.09,9.93,27.8,10
35.29,10.02,27.8,10
35.5,10.07,27.8,10
35.7,10.15,27.8,10
35.91,10.15,27.8,10
36.11,10.19,27.8,10
36.32,10.25,27.8,10
36.52,10.3,27.8,10
36.73,10.35,27.8,10
36.93,10.38,27.8,10
37.14,10.43,27.8,10
37.34,10.47,27.8,10
37.55,10.56,27.8,10
37.75,10.57,27.8,10
37.96,10.66,27.8,10
38.16,10.71,27.8,10
38.37,10.74,27.8,10
38.57,10.78,27.8,10
38.77,10.86,27.8,10
38.98,10.92,27.8,10
39.18,10.96,27.8,10
39.39,11.05,27.77,10
39.59,11.05,27.72,10
39.8,11.14,26.83,10
40,11.13,26.85,10
40.21,11.16,26.5,10
40.41,11.21,25.94,10
40.62,11.26,25.49,10
40.82,11.3,25.04,10
41.03,11.33,24.62,10
41.23,11.37,24.2,10
41.44,11.37,24.17,10
41.64,11.4,23.74,10
41.85,11.44,23.34,10
42.05,11.48,22.83,10
42.26,11.51,22.47,10
42.46,11.54,22.15,10
42.67,11.6,21.49,10
42.87,11.63,21.17,10
43.08,11.65,20.85,10
43.28,11.67,20.58,10
43.49,11.69,20.32,10
43.69,11.7,20.06,10
43.9,11.68,20.21,10
44.1,11.69,20,10
44.31,11.71,19.68,10
44.51,11.73,19.37,10
44.72,11.7,19.55,10
44.92,11.71,19.41,10
45.13,11.71,19.31,10
45.33,11.72,19.11,10
45.54,11.72,18.95,10
45.74,11.73,18.78,10
45.95,11.74,18.63,10
46.15,11.75,18.41,10
46.36,11.76,18.21,10
46.56,11.77,18.04,10
46.77,11.78,17.78,10
46.97,11.8,17.53,10
47.18,11.82,17.27,10
47.38,11.81,17.19,10
47.59,11.8,17.19,10
47.79,11.79,17.17,10
47.99,11.75,17.46,10
48.2,11.74,17.4,10
48.4,11.74,17.34,10
48.61,11.73,17.32,10
48.81,11.72,17.26,10
49.02,11.72,17.2,10
49.22,11.67,17.54,10
49.43,11.63,17.78,10
49.63,11.6,17.97,10
49.84,11.56,18.26,10
50.04,11.55,18.26,10
50.25,11.5,18.56,10
50.45,11.46,18.87,10
50.66,11.42,19.15,10
50.86,11.38,19.46,10
51.07,11.33,19.77,10
51.27,11.38,19.3,10
51.48,11.42,18.84,10
51.68,11.42,18.75,10
51.89,11.46,18.29,10
52.09,11.5,17.81,10
52.3,11.53,17.42,10
52.5,11.53,17.33,10
52.71,11.58,16.84,10
52.91,11.58,16.74,10
53.12,11.62,16.3,10
53.32,11.61,16.27,10
53.53,11.6,16.22,10
53.73,11.64,15.79,10
53.94,11.6,16.02,10
54.14,11.56,16.33,10
54.35,11.55,16.37,10
54.55,11.56,16.1,10
54.76,11.55,16.13,10
54.96,11.58,15.77,10
55.17,11.57,15.74,10
55.37,11.52,16.13,10
55.58,11.46,16.54,10
55.78,11.45,16.56,10
55.99,11.48,16.21,10
56.19,11.52,15.79,10
56.4,11.52,15.65,10
56.6,11.52,15.61,10
56.81,11.45,16.1,10
57.01,11.4,16.49,10
57.22,11.34,16.96,10
57.42,11.33,16.99,10
57.62,11.32,17,10
57.83,11.26,17.41,10
58.03,11.21,17.82,10
58.24,11.16,18.24,10
58.44,11.09,18.75,10
58.65,11.05,19.09,10
58.85,11.05,19.04,10
59.06,11.04,19.03,10
59.26,11.04,18.96,10
59.47,11.04,18.9,10
59.67,11.04,18.84,10
59.88,11.04,18.77,10
60.08,11.03,18.82,10
60.29,11.02,18.85,10
60.49,11.07,18.32,10
60.7,11.07,18.24,10
60.9,11.08,18.11,10
61.11,11.08,18.05,10
61.31,11.08,18,10
61.52,11.08,17.93,10
61.72,11.08,17.88,10
61.93,11.06,17.93,10
62.13,11.07,17.85,10
62.34,11.12,17.31,10
62.54,11.12,17.24,10
62.75,11.16,16.8,10
62.95,11.16,16.73,10
63.16,11.2,16.28,10
63.36,11.2,16.26,10
63.57,11.19,16.25,10
63.77,11.17,16.32,10
63.98,11.17,16.29,10
64.18,11.16,16.25,10
64.39,11.11,16.67,10
64.59,11.06,17.11,10
64.8,11,17.53,10
65,10.99,17.58,10
65.21,10.94,18.01,10
65.41,10.91,18.16,10
65.62,10.89,18.3,10
65.82,10.89,18.27,10
66.03,10.89,18.18,10
66.23,10.9,18.11,10
66.44,10.89,18.12,10
66.64,10.88,18.11,10
66.85,10.88,18.12,10
67.05,10.87,18.16,10
67.26,10.86,18.21,10
67.46,10.87,18.06,10
67.67,10.88,17.85,10
67.87,10.89,17.74,10
68.08,10.89,17.73,10
68.28,10.88,17.69,10
68.49,10.88,17.64,10
68.69,10.87,17.68,10
68.9,10.87,17.63,10
69.1,10.88,17.48,10
69.31,10.89,17.35,10
69.51,10.9,17.23,10
69.72,10.89,17.24,10
69.92,10.89,17.23,10
70.13,10.93,16.78,10
70.33,10.96,16.48,10
70.54,10.99,16.12,10
70.74,11.04,15.57,10
70.94,11.04,15.51,10
71.15,11.03,15.56,10
71.35,11.06,15.21,10
71.56,11.09,14.88,10
71.76,11.13,14.47,10
71.97,11.16,14.09,10
72.17,11.14,14.22,10
72.38,11.14,14.17,10
72.58,11.14,14.11,10
72.79,11.08,14.6,10
72.99,11.06,14.69,10
73.2,11.05,14.73,10
73.4,10.99,15.22,10
73.61,10.93,15.71,10
73.81,10.85,16.36,10
74.02,10.79,16.91,10
74.22,10.73,17.33,10
74.43,10.67,17.9,10
74.63,10.6,18.47,10
74.84,10.58,18.61,10
75.04,10.55,18.84,10
75.25,10.53,18.97,10
75.45,10.53,18.98,10
75.66,10.56,18.62,10
75.86,10.62,18.11,10
76.07,10.66,17.7,10
76.27,10.7,17.27,10
76.48,10.75,16.78,10
76.68,10.79,16.38,10
76.89,10.84,15.89,10
77.09,10.9,15.3,10
77.3,10.9,15.2,10
77.5,10.89,15.21,10
77.71,10.85,15.6,10
77.91,10.8,15.99,10
78.12,10.73,16.52,10
78.32,10.68,16.98,10
78.53,10.67,17.05,10
78.73,10.66,17.04,10
78.94,10.65,17.11,10
79.14,10.6,17.56,10
79.35,10.59,17.63,10
79.55,10.57,17.74,10
79.76,10.61,17.37,10
79.96,10.6,17.38,10
80.17,10.65,16.87,10
80.37,10.65,16.82,10
80.58,10.61,17.16,10
80.78,10.57,17.5,10
80.99,10.52,17.95,10
81.19,10.52,17.92,10
81.4,10.52,17.89,10
81.6,10.53,17.78,10
81.81,10.49,18.12,10
82.01,10.52,17.76,10
82.22,10.47,18.2,10
82.42,10.47,18.18,10
82.63,10.51,17.77,10
82.83,10.55,17.36,10
83.04,10.61,16.84,10
83.24,10.65,16.41,10
83.45,10.69,16,10
83.65,10.69,15.94,10
83.86,10.72,15.66,10
84.06,10.72,15.62,10
84.27,10.76,15.15,10
84.47,10.8,14.77,10
84.68,10.8,14.77,10
84.88,10.79,14.79,10
85.09,10.78,14.85,10
85.29,10.75,15.02,10
85.5,10.74,15.09,10
85.7,10.77,14.77,10
85.91,10.77,14.7,10
86.11,10.72,15.15,10
86.32,10.66,15.6,10
86.52,10.61,16.06,10
86.73,10.59,16.23,10
86.93,10.53,16.73,10
87.14,10.48,17.18,10
87.34,10.43,17.55,10
87.55,10.38,18.01,10
87.75,10.33,18.47,10
87.96,10.26,19.03,10
88.16,10.26,19.06,10
88.37,10.25,19.11,10
88.57,10.24,19.14,10
88.78,10.25,19.03,10
88.98,10.3,18.58,10
89.19,10.34,18.22,10
89.39,10.39,17.75,10
89.6,10.44,17.29,10
89.8,10.48,16.84,10
90,10.54,16.28,10
90.21,10.59,15.8,10
90.41,10.64,15.33,10
90.62,10.68,14.94,10
90.82,10.67,14.92,10
91.03,10.63,15.32,10
91.23,10.59,15.63,10
91.44,10.53,16.09,10
91.64,10.48,16.55,10
91.85,10.42,17.1,10
92.05,10.36,17.56,10
92.26,10.31,18.04,10
92.46,10.25,18.53,10
92.67,10.21,18.91,10
92.87,10.16,19.38,10
93.08,10.14,19.53,10
93.28,10.18,19.14,10
93.49,10.23,18.69,10
93.69,10.28,18.25,10
93.9,10.33,17.7,10
94.1,10.38,17.26,10
94.31,10.42,16.89,10
94.51,10.47,16.42,10
94.72,10.51,15.95,10
94.92,10.56,15.48,10
95.13,10.62,14.92,10
95.33,10.62,14.88,10
95.54,10.58,15.26,10
95.74,10.52,15.76,10
95.95,10.46,16.22,10
96.15,10.41,16.68,10
96.36,10.37,17.05,10
96.56,10.31,17.53,10
96.77,10.25,18.11,10
96.97,10.19,18.6,10
97.18,10.14,19.07,10
97.38,10.08,19.55,10
97.59,10.08,19.61,10
97.79,10.09,19.49,10
98,10.13,19.14,10
98.2,10.18,18.69,10
98.41,10.22,18.24,10
98.61,10.27,17.77,10
98.82,10.33,17.22,10
99.02,10.39,16.7,10
99.23,10.44,16.19,10
99.43,10.44,16.21,10
99.64,10.48,15.74,10
99.84,10.53,15.34,10
100.05,10.54,15.21,10
100.25,10.49,15.62,10
100.46,10.43,16.12,10
100.66,10.38,16.54,10
100.87,10.33,16.97,10
101.07,10.28,17.44,10
101.28,10.22,17.91,10
101.48,10.22,17.94,10
101.69,10.17,18.37,10
101.89,10.12,18.81,10
102.1,10.07,19.26,10
102.3,10.1,18.98,10
102.51,10.11,18.88,10
102.71,10.11,18.87,10
102.92,10.11,18.85,10
103.12,10.12,18.78,10
103.33,10.16,18.44,10
103.53,10.21,17.9,10
103.74,10.26,17.44,10
103.94,10.31,16.97,10
104.15,10.36,16.5,10
104.35,10.37,16.43,10
104.56,10.42,15.96,10
104.76,10.46,15.5,10
104.97,10.47,15.42,10
105.17,10.46,15.46,10
105.38,10.42,15.85,10
105.58,10.41,15.89,10
105.79,10.36,16.31,10
105.99,10.31,16.77,10
106.2,10.25,17.26,10
106.4,10.21,17.64,10
106.61,10.15,18.13,10
106.81,10.1,18.62,10
107.02,10.09,18.72,10
107.22,10.07,18.88,10
107.43,10.08,18.78,10
107.63,10.04,19.15,10
107.84,10.08,18.77,10
108.04,10.13,18.34,10
108.25,10.13,18.27,10
108.45,10.14,18.2,10
108.66,10.15,18.08,10
108.86,10.16,17.96,10
109.07,10.17,17.94,10
109.27,10.23,17.33,10
109.48,10.28,16.87,10
109.68,10.33,16.42,10
109.89,10.34,16.33,10
110.09,10.33,16.36,10
110.3,10.34,16.29,10
110.5,10.34,16.21,10
110.71,10.34,16.19,10
110.91,10.34,16.22,10
111.12,10.37,15.87,10
111.32,10.37,15.91,10
111.53,10.32,16.32,10
111.73,10.27,16.74,10
111.94,10.22,17.22,10
112.14,10.17,17.6,10
112.35,10.17,17.63,10
112.55,10.15,17.75,10
112.76,10.14,17.85,10
112.96,10.13,18,10
113.17,10.09,18.27,10
113.37,10.05,18.64,10
113.58,10.05,18.64,10
113.78,10.04,18.73,10
113.99,10.09,18.3,10
114.19,10.14,17.86,10
114.4,10.18,17.47,10
114.6,10.19,17.4,10
114.81,10.18,17.42,10
115.01,10.2,17.25,10
115.22,10.2,17.24,10
115.42,10.2,17.23,10
115.63,10.2,17.22,10
115.83,10.2,17.2,10
116.04,10.2,17.19,10
116.24,10.16,17.56,10
116.45,10.16,17.55,10
116.65,10.2,17.15,10
116.86,10.25,16.66,10
117.06,10.29,16.27,10
117.27,10.34,15.87,10
117.47,10.34,15.85,10
117.68,10.34,15.83,10
117.88,10.35,15.72,10
118.09,10.3,16.12,10
118.29,10.34,15.77,10
118.5,10.33,15.8,10
118.7,10.27,16.33,10
118.91,10.22,16.75,10
119.11,10.17,17.18,10
119.32,10.12,17.67,10
119.53,10.11,17.78,10
119.73,10.09,17.9,10
119.94,10.12,17.62,10
120.14,10.12,17.68,10
120.35,10.11,17.72,10
120.55,10.09,17.87,10
120.76,10.14,17.42,10
120.96,10.18,17.07,10
121.17,10.18,17.06,10
121.37,10.19,16.99,10
121.58,10.22,16.68,10
121.78,10.26,16.27,10
121.99,10.26,16.25,10
122.19,10.3,15.86,10
122.4,10.3,15.86,10
122.6,10.3,15.84,10
122.81,10.3,15.84,10
123.01,10.3,15.83,10
123.22,10.29,15.93,10
123.42,10.32,15.63,10
123.63,10.32,15.59,10
123.83,10.31,15.62,10
124.04,10.31,15.65,10
124.24,10.3,15.68,10
124.45,10.29,15.8,10
124.65,10.29,15.75,10
124.86,10.28,15.8,10
125.06,10.28,15.84,10
125.27,10.27,15.87,10
125.47,10.21,16.39,10
125.68,10.17,16.8,10
125.88,10.16,16.85,10
126.09,10.15,16.91,10
126.29,10.15,16.96,10
126.5,10.15,16.92,10
126.7,10.1,17.4,10
126.91,10.04,17.88,10
127.11,9.99,18.37,10
127.32,9.97,18.51,10
127.52,9.98,18.48,10
127.73,9.97,18.53,10
127.93,9.97,18.53,10
128.14,9.97,18.53,10
128.34,9.96,18.63,10
128.55,9.96,18.61,10
128.75,10.01,18.17,10
128.96,10.06,17.73,10
129.16,10.11,17.29,10
129.37,10.15,16.86,10
129.57,10.2,16.41,10
129.78,10.25,15.97,10
129.98,10.25,15.96,10
130.19,10.25,15.93,10
130.39,10.25,15.91,10
130.6,10.25,15.91,10
130.8,10.25,15.88,10
131.01,10.2,16.29,10
131.21,10.16,16.72,10
131.42,10.12,17.05,10
131.62,10.07,17.49,10
131.83,10.02,17.92,10
132.03,9.97,18.36,10
132.24,9.91,18.96,10
132.44,9.87,19.31,10
132.65,9.82,19.76,10
132.85,9.77,20.23,10
133.06,9.77,20.26,10
133.26,9.81,19.92,10
133.47,9.86,19.5,10
133.67,9.9,19.06,10
133.88,9.95,18.63,10
134.08,10,18.19,10
134.29,10.07,17.61,10
134.49,10.11,17.17,10
134.7,10.16,16.7,10
134.9,10.21,16.25,10
135.11,10.26,15.8,10
135.31,10.26,15.79,10
135.52,10.26,15.75,10
135.72,10.26,15.74,10
135.93,10.26,15.72,10
136.13,10.26,15.71,10
136.34,10.25,15.79,10
136.54,10.2,16.21,10
136.75,10.2,16.26,10
136.95,10.15,16.69,10
137.16,10.13,16.82,10
137.36,10.14,16.77,10
137.57,10.13,16.84,10
137.77,10.08,17.27,10
137.98,10.03,17.75,10
138.18,10.02,17.81,10
138.39,9.98,18.2,10
138.59,10.02,17.81,10
138.8,10.02,17.81,10
139,10.05,17.53,10
139.21,10.06,17.45,10
139.41,10.06,17.44,10
139.62,10.06,17.42,10
139.82,10.1,17.03,10
140.03,10.14,16.69,10
140.23,10.14,16.67,10
140.44,10.19,16.22,10
140.64,10.19,16.21,10
140.85,10.19,16.19,10
141.05,10.2,16.09,10
141.26,10.15,16.5,10
141.46,10.11,16.93,10
141.67,10.06,17.37,10
141.87,10.01,17.8,10
142.08,9.97,18.13,10
142.28,9.93,18.57,10
142.49,9.88,19.02,10
142.69,9.83,19.47,10
142.9,9.83,19.48,10
143.1,9.83,19.47,10
143.31,9.88,19.04,10
143.51,9.93,18.61,10
143.72,9.98,18.17,10
143.92,10.01,17.84,10
144.13,10.06,17.4,10
144.33,10.11,16.96,10
144.54,10.15,16.53,10
144.74,10.2,16.08,10
144.95,10.19,16.18,10
145.15,10.19,16.16,10
145.36,10.19,16.15,10
145.56,10.19,16.14,10
145.77,10.18,16.22,10
145.97,10.19,16.12,10
146.18,10.19,16.11,10
146.38,10.14,16.54,10
146.59,10.09,16.97,10
146.79,10.04,17.42,10
147,10.01,17.74,10
147.2,9.96,18.18,10
147.41,9.91,18.63,10
147.61,9.85,19.17,10
147.82,9.82,19.52,10
148.02,9.77,19.96,10
148.23,9.77,19.97,10
148.43,9.82,19.54,10
148.64,9.87,19.1,10
148.84,9.92,18.67,10
149.05,9.96,18.23,10
149.25,10.01,17.8,10
149.46,10.07,17.31,10
149.66,10.13,16.72,10
149.87,10.17,16.32,10
150.07,10.23,15.82,10
150.28,10.23,15.76,10
150.48,10.24,15.7,10
150.69,10.24,15.69,10
150.89,10.24,15.66,10
151.1,10.24,15.64,10
151.3,10.24,15.63,10
151.51,10.23,15.66,10
151.71,10.17,16.23,10
151.92,10.13,16.61,10
152.12,10.07,17.09,10
152.33,10.02,17.57,10
152.53,9.95,18.15,10
152.74,9.91,18.6,10
152.94,9.86,19.04,10
153.15,9.81,19.51,10
153.35,9.76,19.96,10
153.56,9.7,20.51,10
153.76,9.76,20.01,10
153.97,9.8,19.6,10
154.17,9.85,19.17,10
154.38,9.9,18.74,10
154.58,9.96,18.21,10
154.79,10,17.88,10
154.99,10.04,17.44,10
155.2,10.1,16.94,10
155.4,10.15,16.44,10
155.61,10.22,15.85,10
155.81,10.22,15.84,10
156.02,10.22,15.76,10
156.22,10.22,15.75,10
156.43,10.22,15.74,10
156.63,10.21,15.83,10
156.84,10.22,15.71,10
157.04,10.22,15.7,10
157.25,10.22,15.73,10
157.45,10.16,16.2,10
157.66,10.11,16.68,10
157.86,10.07,17.1,10
158.07,10.01,17.58,10
158.27,9.96,18.02,10
158.48,9.9,18.56,10
158.68,9.87,18.89,10
158.89,9.82,19.34,10
159.09,9.77,19.79,10
159.3,9.77,19.81,10
159.5,9.81,19.48,10
159.71,9.86,19.05,10
159.91,9.91,18.62,10
160.12,9.95,18.18,10
160.32,10,17.76,10
160.53,10.07,17.18,10
160.73,10.11,16.78,10
160.94,10.16,16.29,10
161.14,10.21,15.79,10
161.35,10.22,15.73,10
161.55,10.24,15.57,10
161.76,10.24,15.56,10
161.96,10.24,15.55,10
162.17,10.24,15.53,10
162.37,10.24,15.5,10
162.58,10.22,15.63,10
162.78,10.23,15.58,10
162.99,10.17,16.06,10
163.19,10.12,16.53,10
163.4,10.07,17.01,10
163.6,10,17.56,10
163.81,9.95,18.02,10
164.01,9.91,18.46,10
164.22,9.86,18.91,10
164.42,9.8,19.45,10
164.63,9.76,19.81,10
164.83,9.76,19.82,10
165.04,9.81,19.39,10
165.24,9.86,18.97,10
165.45,9.91,18.53,10
165.65,9.96,18.05,10
165.86,10.01,17.62,10
166.06,10.06,17.13,10
166.27,10.12,16.64,10
166.47,10.18,16.05,10
166.68,10.23,15.53,10
166.88,10.24,15.46,10
167.09,10.25,15.4,10
167.29,10.25,15.38,10
167.5,10.24,15.46,10
167.7,10.24,15.43,10
167.91,10.24,15.42,10
168.11,10.23,15.45,10
168.32,10.23,15.48,10
168.52,10.21,15.63,10
168.73,10.15,16.12,10
168.93,10.1,16.59,10
169.14,10.05,17.09,10
169.34,9.99,17.62,10
169.55,9.95,17.97,10
169.75,9.9,18.43,10
169.96,9.85,18.86,10
170.16,9.8,19.31,10
170.37,9.75,19.85,10
170.57,9.76,19.77,10
170.78,9.8,19.36,10
170.98,9.85,18.94,10
171.19,9.9,18.49,10
171.39,9.96,17.98,10
171.6,10,17.59,10
171.8,10.06,17.08,10
172.01,10.11,16.59,10
172.21,10.16,16.1,10
172.42,10.23,15.51,10
172.62,10.23,15.43,10
172.83,10.24,15.35,10
173.03,10.25,15.29,10
173.24,10.25,15.28,10
173.44,10.24,15.36,10
173.65,10.24,15.29,10
173.85,10.24,15.33,10
174.06,10.23,15.36,10
174.26,10.23,15.39,10
174.47,10.21,15.52,10
174.67,10.16,16,10
174.88,10.1,16.47,10
175.08,10.05,16.96,10
175.29,9.99,17.5,10
175.49,9.95,17.83,10
175.7,9.9,18.28,10
175.9,9.86,18.72,10
176.11,9.81,19.19,10
176.31,9.79,19.31,10
176.52,9.8,19.23,10
176.72,9.85,18.8,10
176.93,9.9,18.37,10
177.13,9.95,17.93,10
177.34,10.01,17.39,10
177.54,10.05,17.05,10
177.75,10.1,16.58,10
177.95,10.15,16.13,10
178.16,10.2,15.62,10
178.36,10.21,15.5,10
178.57,10.21,15.5,10
178.77,10.21,15.49,10
178.98,10.21,15.49,10
179.18,10.21,15.48,10
179.39,10.2,15.56,10
179.59,10.21,15.46,10
179.8,10.21,15.47,10
180,10.21,15.46,10
180.21,10.15,15.94,10
180.41,10.1,16.37,10
180.62,10.06,16.79,10
180.82,10.05,16.83,10
181.03,10.01,17.25,10
181.23,9.96,17.69,10
181.44,9.92,18.05,10
181.64,9.87,18.48,10
181.85,9.82,18.93,10
182.05,9.82,18.96,10
182.26,9.86,18.62,10
182.46,9.91,18.19,10
182.67,9.96,17.76,10
182.87,9.96,17.73,10
183.08,10.01,17.29,10
183.28,10.04,16.96,10
183.49,10.09,16.52,10
183.69,10.14,16.07,10
183.9,10.19,15.62,10
184.1,10.19,15.6,10
184.31,10.19,15.58,10
184.51,10.19,15.57,10
184.72,10.19,15.56,10
184.92,10.19,15.53,10
185.13,10.19,15.54,10
185.33,10.2,15.42,10
185.54,10.2,15.39,10
185.74,10.16,15.82,10
185.95,10.11,16.25,10
186.15,10.05,16.79,10
186.36,10.01,17.13,10
186.56,10,17.2,10
186.77,9.95,17.64,10
186.97,9.9,18.17,10
187.18,9.85,18.6,10
187.38,9.8,19.05,10
187.59,9.8,19.08,10
187.79,9.85,18.65,10
188,9.89,18.24,10
188.2,9.94,17.8,10
188.41,9.99,17.38,10
188.61,10,17.27,10
188.82,10.05,16.83,10
189.02,10.11,16.25,10
189.23,10.15,15.9,10
189.43,10.2,15.4,10
189.64,10.2,15.39,10
189.84,10.21,15.33,10
190.05,10.21,15.3,10
190.25,10.21,15.29,10
190.46,10.21,15.26,10
190.67,10.21,15.31,10
190.87,10.21,15.29,10
191.08,10.19,15.44,10
191.28,10.2,15.33,10
191.49,10.15,15.81,10
191.69,10.1,16.22,10
191.9,10.09,16.33,10
192.1,10.04,16.76,10
192.31,10.04,16.71,10
192.51,9.99,17.17,10
192.72,9.99,17.21,10
192.92,9.93,17.77,10
193.13,9.89,18.1,10
193.33,9.84,18.56,10
193.54,9.84,18.57,10
193.74,9.89,18.14,10
193.95,9.9,18.1,10
194.15,9.94,17.67,10
194.36,9.95,17.62,10
194.56,10,17.17,10
194.77,10.01,17.11,10
194.97,10.07,16.57,10
195.18,10.11,16.13,10
195.38,10.16,15.67,10
195.59,10.21,15.22,10
195.79,10.21,15.2,10
196,10.2,15.27,10
196.2,10.2,15.26,10
196.41,10.2,15.24,10
196.61,10.2,15.25,10
196.82,10.2,15.25,10
197.02,10.14,15.76,10
197.23,10.09,16.19,10
197.43,10.05,16.62,10
197.64,10,17.06,10
197.84,9.98,17.2,10
198.05,9.99,17.17,10
198.25,9.98,17.22,10
198.46,9.93,17.65,10
198.66,9.89,18.09,10
198.87,9.83,18.63,10
199.07,9.88,18.12,10
199.28,9.93,17.69,10
199.48,9.98,17.25,10
199.69,10.03,16.81,10
199.89,10.04,16.67,10
200.1,10.05,16.62,10
200.3,10.05,16.57,10
200.51,10.1,16.13,10
200.71,10.15,15.68,10
200.92,10.2,15.23,10
201.12,10.2,15.2,10
201.33,10.2,15.21,10
201.53,10.2,15.21,10
201.74,10.15,15.64,10
201.94,10.1,16.09,10
202.15,10.09,16.13,10
202.35,10.09,16.19,10
202.56,10.04,16.62,10
202.76,9.98,17.2,10
202.97,9.94,17.55,10
203.17,9.89,17.99,10
203.38,9.84,18.42,10
203.58,9.84,18.48,10
203.79,9.87,18.21,10
203.99,9.87,18.2,10
204.2,9.88,18.16,10
204.4,9.88,18.1,10
204.61,9.93,17.67,10
204.81,10,17.08,10
205.02,10.04,16.65,10
205.22,10.09,16.23,10
205.43,10.14,15.78,10
205.63,10.14,15.71,10
205.84,10.15,15.65,10
206.04,10.2,15.2,10
206.25,10.15,15.62,10
206.45,10.1,16.06,10
206.66,10.09,16.12,10
206.86,10.05,16.55,10
207.07,9.99,17.02,10
