0,0.17,15
0.2,0.35,15
0.41,0.48,15
0.61,0.61,15
0.82,0.8,15
1.02,0.97,15
1.23,1.11,15
1.43,1.25,15
1.64,1.43,15
1.84,1.62,15
2.05,1.63,15
2.25,1.6,15
2.46,1.61,15
2.66,1.66,15
2.87,1.62,15
3.07,1.59,15
3.28,1.62,15
3.48,1.63,15
3.69,1.6,15
3.89,1.57,15
4.1,3.08,15
4.3,3.11,15
4.51,3.14,15
4.71,3.12,15
4.92,3.19,15
5.12,3.25,15
5.33,3.28,15
5.53,3.36,15
5.74,3.42,15
5.94,3.48,15
6.15,1.98,15
6.35,2.03,15
6.56,2.06,15
6.76,2.09,15
6.97,2.11,15
7.17,2.08,15
7.38,2.1,15
7.58,2.06,15
7.79,2.04,15
7.99,2.03,15
8.2,2.06,15
8.4,2.08,15
8.61,2.14,15
8.81,2.15,15
9.02,2.18,15
9.22,2.24,15
9.43,2.3,15
9.63,2.33,15
9.84,2.41,15
10.04,2.46,15
10.25,2.51,15
10.45,2.48,15
10.66,2.5,15
10.86,2.56,15
11.07,2.54,15
11.27,2.52,15
11.48,2.49,15
11.68,2.5,15
11.89,2.51,15
12.09,2.49,15
12.3,2.52,15
12.5,2.55,15
12.71,2.53,15
12.91,2.55,15
13.12,2.61,15
13.32,2.67,15
13.53,2.74,15
13.73,2.82,15
13.94,2.84,15
14.14,2.85,15
14.35,2.81,15
14.55,2.86,15
14.76,2.92,15
14.96,2.95,15
15.17,2.93,15
15.37,2.95,15
15.58,2.95,15
15.78,2.91,15
15.99,2.88,15
16.19,2.94,15
16.4,2.97,15
16.6,2.95,15
16.81,2.97,15
17.01,2.93,15
17.22,2.94,15
17.42,2.96,15
17.63,2.94,15
17.83,3.01,15
18.04,3.08,15
18.24,3.1,15
18.45,3.15,15
18.65,3.16,15
18.86,3.18,15
19.06,3.24,15
19.26,3.3,15
19.47,3.31,15
19.67,3.38,15
19.88,3.38,15
20.08,3.38,15
20.29,3.4,15
20.49,3.37,15
20.7,3.39,15
20.9,3.4,15
21.11,3.41,15
21.31,3.4,15
21.52,3.43,15
21.72,3.43,15
21.93,3.4,15
22.13,3.38,15
22.34,3.39,15
22.54,3.41,15
22.75,3.42,15
22.95,3.43,15
23.16,3.46,15
23.36,3.48,15
23.57,3.48,15
23.77,3.5,15
23.98,3.56,15
24.18,3.62,15
24.39,3.63,15
24.59,3.69,15
24.8,3.75,15
25,3.76,15
25.21,3.78,15
25.41,3.83,15
25.62,3.85,15
25.82,3.86,15
26.03,3.87,15
26.23,3.88,15
26.44,3.86,15
26.64,3.87,15
26.85,3.88,15
27.05,3.89,15
27.26,3.85,15
27.46,3.87,15
27.67,3.89,15
27.87,3.91,15
28.08,3.88,15
28.28,3.86,15
28.49,3.91,15
28.69,3.88,15
28.9,3.85,15
29.1,3.87,15
29.31,3.93,15
29.51,3.89,15
29.71,3.89,15
29.92,3.91,15
