0,0.08,15
0.2,0.2,15
0.41,0.33,15
0.61,0.46,15
0.82,0.6,15
1.02,0.74,15
1.23,0.87,15
1.43,1.01,15
1.64,1.1,15
1.84,1.2,15
2.05,1.19,15
2.25,1.17,15
2.46,1.12,15
2.66,1.1,15
2.87,1.08,15
3.07,1.07,15
3.28,1.02,15
3.48,1.01,15
3.69,1,15
3.89,1.07,15
4.1,1.13,15
4.3,1.17,15
4.51,1.24,15
4.71,1.27,15
4.92,1.26,15
5.12,1.28,15
5.33,1.3,15
5.53,1.34,15
5.74,1.39,15
5.94,1.37,15
6.15,1.36,15
6.35,1.38,15
6.56,1.45,15
6.76,1.49,15
6.97,1.56,15
7.17,1.63,15
7.38,1.7,15
7.58,1.76,15
7.79,1.82,15
7.99,1.89,15
8.2,2.01,15
8.4,2.09,15
8.61,2.08,15
8.81,2.16,15
9.02,2.22,15
9.22,2.2,15
9.43,2.28,15
9.63,2.26,15
9.84,2.33,15
10.04,2.31,15
10.25,2.35,15
10.45,2.38,15
10.66,2.4,15
10.86,2.41,15
11.07,2.4,15
11.27,2.47,15
11.48,2.45,15
11.68,2.53,15
11.89,2.57,15
12.09,2.65,15
12.3,2.62,15
12.5,2.64,15
12.71,2.7,15
12.91,2.69,15
13.12,2.76,15
13.32,2.75,15
13.53,2.83,15
13.73,2.84,15
13.94,2.81,15
14.14,2.84,15
14.35,2.86,15
14.55,2.88,15
14.76,2.87,15
14.96,2.93,15
15.17,2.92,15
15.37,3,15
15.58,3.01,15
15.78,3.04,15
15.99,3.11,15
16.19,3.13,15
16.4,3.21,15
16.6,3.23,15
16.81,3.26,15
17.01,3.29,15
17.22,3.35,15
17.42,3.34,15
17.62,3.36,15
17.83,3.34,15
18.03,3.32,15
18.24,3.35,15
18.44,3.32,15
18.65,3.35,15
18.85,3.37,15
19.06,3.39,15
19.26,3.4,15
19.47,3.47,15
19.67,3.5,15
19.88,3.52,15
20.08,3.59,15
20.29,3.61,15
20.49,4.58,15
20.7,4.61,15
20.9,4.69,15
21.11,4.71,15
21.31,4.71,15
21.52,4.71,15
21.72,4.72,15
21.93,4.75,15
22.13,4.76,15
22.34,4.74,15
