0,0.08,15
0.2,0.2,15
0.41,0.32,15
0.61,0.46,15
0.82,0.59,15
1.02,0.67,15
1.23,0.8,15
1.43,0.9,15
1.64,1.03,15
1.84,1.14,15
2.05,1.21,15
2.25,1.19,15
2.46,1.17,15
2.66,1.1,15
2.87,1.08,15
3.07,1.12,15
3.28,1.12,15
3.48,1.19,15
3.69,1.17,15
3.89,1.19,15
4.1,1.21,15
4.3,1.25,15
4.51,1.33,15
4.71,1.4,15
4.92,1.47,15
5.12,1.48,15
5.33,1.55,15
5.53,1.54,15
5.74,1.63,15
5.94,1.65,15
6.15,1.64,15
6.35,1.71,15
6.56,1.73,15
6.76,3.19,15
6.97,3.23,15
7.17,3.3,15
7.38,3.33,15
7.58,3.39,15
7.79,3.37,15
7.99,3.44,15
8.2,3.47,15
8.4,3.51,15
8.61,3.5,15
8.81,2.14,15
9.02,2.16,15
9.22,2.19,15
9.43,2.22,15
9.63,2.25,15
9.84,2.32,15
10.04,2.35,15
10.25,2.43,15
10.45,2.46,15
10.66,2.52,15
10.86,2.5,15
11.07,2.53,15
11.27,2.55,15
11.48,2.54,15
11.68,2.57,15
11.89,2.61,15
12.09,2.63,15
12.3,2.65,15
12.5,2.62,15
12.71,2.65,15
12.91,2.68,15
13.12,2.67,15
13.32,2.71,15
13.53,2.78,15
13.73,2.8,15
13.94,2.81,15
14.14,2.79,15
14.35,2.82,15
14.55,2.88,15
14.76,2.86,15
14.96,2.94,15
15.17,2.97,15
15.37,2.98,15
15.57,3.01,15
15.78,3.04,15
15.98,3.02,15
16.19,3.09,15
16.39,3.12,15
16.6,3.15,15
16.8,3.23,15
17.01,3.25,15
17.21,3.32,15
17.42,3.34,15
17.62,3.33,15
17.83,3.35,15
18.03,3.37,15
18.24,3.36,15
18.44,3.38,15
18.65,3.36,15
18.85,3.37,15
19.06,3.35,15
19.26,3.33,15
19.47,3.35,15
19.67,3.37,15
19.88,3.39,15
20.08,3.46,15
20.29,3.53,15
20.49,3.55,15
20.7,3.62,15
20.9,3.64,15
21.11,3.69,15
21.31,3.75,15
21.52,3.74,15
21.72,3.82,15
21.93,3.84,15
22.13,3.83,15
22.34,3.8,15
