0,0.12,15
0.2,0.23,15
0.41,0.35,15
0.61,0.47,15
0.82,0.6,15
1.02,0.72,15
1.23,0.84,15
1.43,0.96,15
1.64,1.04,15
1.84,1.18,15
2.05,1.16,15
2.25,1.13,15
2.46,1.15,15
2.66,1.11,15
2.87,1.08,15
3.07,1.07,15
3.28,1.11,15
3.48,1.09,15
3.69,1.12,15
3.89,1.09,15
4.1,1.12,15
4.3,1.16,15
4.51,1.19,15
4.71,1.22,15
4.92,1.3,15
5.12,1.36,15
5.33,1.33,15
5.53,1.41,15
5.74,1.49,15
5.94,1.52,15
6.15,1.57,15
6.35,1.59,15
6.56,1.62,15
6.76,1.65,15
6.97,1.68,15
7.17,1.67,15
7.38,1.74,15
7.58,1.71,15
7.79,1.73,15
7.99,1.8,15
8.2,1.79,15
8.4,1.87,15
8.61,1.9,15
8.81,1.93,15
9.02,1.94,15
9.22,1.96,15
9.43,1.99,15
9.63,2.01,15
9.84,2.05,15
10.04,2.04,15
10.25,2.1,15
10.45,2.07,15
10.66,2.09,15
10.86,2.15,15
11.07,2.18,15
11.27,2.27,15
11.48,2.3,15
11.68,2.33,15
11.89,2.35,15
12.09,2.36,15
12.3,2.39,15
12.5,2.45,15
12.71,2.45,15
12.91,2.47,15
13.12,2.45,15
13.32,2.46,15
13.53,2.48,15
13.73,2.49,15
13.94,2.52,15
14.14,2.55,15
14.35,2.57,15
14.55,2.6,15
14.76,2.65,15
14.96,2.68,15
15.17,2.74,15
15.37,2.77,15
15.58,2.79,15
15.78,2.87,15
15.99,2.9,15
16.19,2.96,15
16.4,2.97,15
16.6,3,15
16.81,3.02,15
17.01,3,15
17.22,3.02,15
17.42,3,15
17.63,3.03,15
17.83,3.06,15
18.04,3.02,15
18.24,3.04,15
18.45,3.02,15
18.65,3.05,15
18.86,3.07,15
19.06,3.09,15
19.26,3.11,15
19.47,3.18,15
19.67,3.2,15
19.88,3.22,15
20.08,3.29,15
20.29,3.27,15
20.49,3.34,15
20.7,3.36,15
20.9,3.33,15
21.11,3.4,15
21.31,3.42,15
21.52,3.44,15
21.72,3.46,15
21.93,3.43,15
22.13,3.42,15
22.34,3.48,15
22.54,3.46,15
22.75,3.48,15
22.95,3.55,15
23.16,3.52,15
23.36,3.55,15
23.57,3.57,15
23.77,3.58,15
23.98,3.64,15
24.18,3.7,15
24.39,3.73,15
24.59,3.76,15
24.8,3.78,15
25,3.8,15
25.21,3.86,15
25.41,3.83,15
25.62,3.85,15
25.82,3.83,15
26.03,3.85,15
26.23,3.82,15
26.44,3.79,15
26.64,3.84,15
26.85,3.81,15
27.05,3.84,15
27.26,3.86,15
27.46,3.89,15
27.67,3.93,15
27.87,3.98,15
28.07,4,15
28.28,4.06,15
28.48,4.13,15
28.69,4.15,15
28.89,4.21,15
29.1,4.23,15
29.3,4.24,15
29.51,4.29,15
29.71,4.29,15
29.92,4.27,15
30.12,4.29,15
30.33,4.31,15
30.53,4.28,15
30.74,4.3,15
30.94,4.28,15
31.15,4.3,15
31.35,4.32,15
31.56,4.29,15
31.76,4.31,15
31.97,4.37,15
32.17,4.4,15
32.38,4.39,15
32.58,4.46,15
32.79,4.49,15
32.99,4.56,15
33.2,4.57,15
33.4,4.59,15
33.61,4.65,15
33.81,4.66,15
34.02,4.67,15
34.22,4.68,15
34.42,4.73,15
34.63,4.73,15
34.83,4.73,15
35.04,4.74,15
35.24,4.76,15
35.45,4.77,15
35.65,4.74,15
35.86,4.71,15
36.06,4.73,15
36.27,4.74,15
36.47,4.71,15
36.68,4.73,15
36.88,4.7,15
37.09,4.67,15
37.29,4.69,15
37.5,4.71,15
37.7,4.77,15
37.91,4.79,15
38.11,4.76,15
38.32,4.78,15
38.52,4.84,15
38.73,4.85,15
38.93,4.9,15
39.14,4.96,15
39.34,4.98,15
39.54,4.99,15
39.75,5,15
39.95,5.06,15
40.16,5.11,15
40.36,5.12,15
40.57,5.13,15
40.77,5.15,15
40.98,5.16,15
41.18,5.16,15
41.39,5.13,15
41.59,5.14,15
41.8,5.15,15
42,5.17,15
42.21,5.14,15
42.41,5.11,15
42.62,5.12,15
42.82,5.13,15
43.03,5.1,15
43.23,5.07,15
43.44,5.13,15
43.64,5.14,15
43.85,5.15,15
44.05,5.12,15
44.26,5.18,15
44.46,5.24,15
44.66,5.25,15
44.87,5.26,15
45.07,5.31,15
45.28,5.37,15
45.48,5.39,15
45.69,5.4,15
45.89,5.41,15
46.1,5.46,15
46.3,5.47,15
46.51,5.5,15
46.71,5.52,15
46.92,5.54,15
47.12,5.56,15
47.33,5.56,15
47.53,5.57,15
47.74,5.58,15
47.94,5.59,15
48.15,5.6,15
48.35,5.61,15
48.56,5.6,15
48.76,5.6,15
48.97,5.56,15
49.17,5.57,15
49.37,5.58,15
49.58,5.6,15
49.78,5.56,15
49.99,5.53,15
50.19,5.5,15
50.4,5.51,15
50.6,5.52,15
50.81,5.49,15
